Tú O
cielo O
descompones O
ejército O
romano O
qué O
es O
aquesto O
Si O
a O
deshacer O
te O
pones O
el O
orden O
por O
sus O
cónsules O
compuesto O
nunca O
después O
te O
espantes O
si O
te O
movieren O
guerra O
los O
gigantes O
Vive O
Júpiter O
santo O
que O
si O
ponemos O
monte O
sobre O
monte O
que O
te O
he O
de O
dar O
espanto O
fulmíname O
después O
como O
a O
Tifonte O
con O
tal O
que O
mi O
venganza O
ponga O
al O
poder O
de O
tu O
furor O
templanza O
A O
tu O
suprema O
esfera O
osaré O
levantar O
mil O
escuadrones O
de O
gente O
armada O
y O
fiera O
Parece O
que O
castigas O
mis O
razones O
Oh O
que O
trueno O
tan O
fiero O
Fulminásteme O
Júpiter O
ya O
muero O
Llegad O
llegad O
soldados O
junto O
a O
la O
tienda O
dio O
del O
padre O
mío O
Los O
laureles O
sagrados O
no O
respeta O
tu O
furia O
cielo O
impío O
Cómo O
Que O
muerto O
yace O
Hoy O
Roma B-LOC
tu O
corona O
se O
deshace O
él O
es O
matóle O
el O
rayo O
Qué O
negro O
tiene O
el O
rostro O
No O
está O
herido O
Quién O
sin O
mortal O
desmayo O
podrá O
mirarte O
padre O
mío O
querido O
Apro O
tu O
suegro O
viene O
Qué O
es O
lo O
que O
el O
César O
Numeriano O
tiene O
Ay O
Apro O
No O
le O
miras O
abrasada O
la O
carne O
hasta O
los O
huesos O
Hijo O
de O
qué O
te O
admiras O
De O
ver O
en O
la O
mitad O
de O
los O
sucesos O
más O
prósperos O
e O
iguales O
tan O
desastrado O
fin O
sucesos O
tales O
De O
ver O
quien O
me O
ha O
engendrado O
y O
quien O
en O
hombros O
el O
Imperio O
tuvo O
por O
tierra O
derribado O
porque O
si O
el O
mundo O
en O
su O
valor O
sostuvo O
el O
Hércules O
segundo O
pensé O
yo O
que O
con O
él O
cayera O
el O
mundo O
Hijo O
a O
las O
torres O
altas O
hieren O
los O
rayos O
a O
tan O
gran O
persona O
que O
las O
romanas O
faltas O
pudo O
suplir O
y O
con O
mayor O
corona O
que O
Augusto O
honró O
la O
frente O
un O
rayo O
le O
matara O
solamente O
Llevad O
el O
cuerpo O
luego O
a O
donde O
se O
le O
dé O
el O
honor O
debido O
para O
que O
de O
su O
fuego O
salga O
y O
de O
su O
valor O
recién O
nacido O
el O
fénix O
Numeriano O
No O
hay O
que O
tratar O
mientras O
que O
lo O
es O
mi O
hermano O
Carino O
en O
Roma B-LOC
impera O
si O
por O
César O
me O
elige O
si O
me O
nombra O
aunque O
dudo O
que O
quiera O
tener O
igual O
ni O
aun O
de O
su O
misma O
sombra O
yo O
serviré O
al O
Imperio O
No O
son O
estas O
razones O
sin O
misterio O
Pues O
cómo O
tener O
piensas O
las O
legiones O
romanas O
en O
tu O
amparo O
Con O
no O
admitir O
ofensas O
imitando O
el O
valor O
de O
Aurelio O
Caro O
contra O
el O
César O
mi O
hermano O
y O
llamándome O
el O
cónsul O
Numeriano O
Ea O
fuertes O
soldados O
ya O
militáis O
con O
el O
amparo O
mío O
En O
los O
cielos O
sagrados O
y O
en O
la O
piedad O
de O
Júpiter O
confío O
que O
del O
laurel O
y O
oliva O
te O
han O
de O
ceñir O
la O
frente O
el O
cónsul O
viva O
El O
cónsul O
viva O
y O
se O
entren O
salga O
Carino O
en O
Roma B-LOC
en O
hábito O
de O
noche O
con O
dos O
músicos O
y O
Celio O
criado O
y O
Rosarda O
en O
hábito O
de O
hombre O
Brava O
burla O
le O
hemos O
hecho O
Por O
Dios O
que O
el O
emperador O
se O
acuchilló O
con O
valor O
Es O
que O
te O
llevo O
en O
el O
pecho O
Hay O
arma O
que O
tenga O
nombre O
de O
mujer O
No O
puede O
ser O
rodela O
Sí O
que O
es O
mujer O
que O
escudo O
en O
efecto O
es O
hombre O
Por O
lo O
que O
son O
más O
amigas O
de O
escudos O
fuera O
mejor O
llamarla O
escudo O
señor O
Bravamente O
nos O
fatigas O
con O
hablar O
a O
la O
española O
Qué O
quieres O
Vengo O
de O
allá O
Adónde O
ahora O
se O
irá O
que O
haya O
alguna O
dama O
sola O
Cerca O
vive O
Falsirena O
bizarra O
napolitana O
pero O
Es O
muy O
agrio O
Es O
anciana O
Anciana O
falsa O
y O
sirena O
Qué O
lindas O
tres O
calidades O
No O
la O
nombres O
Habrá O
un O
mes O
que O
aquí O
se O
pasaron O
tres O
como O
instrumento O
en O
edades O
prima O
segunda O
y O
tercera O
La O
prima O
Quince O
Extremada O
La O
segunda O
Requintada O
quince O
más O
que O
la O
primera O
Treinta O
razonable O
y O
luego O
Dos O
treintas O
Malo O
sesenta O
Es O
tercera O
de O
los O
treinta O
Oh O
Que O
la O
abrase O
mal O
fuego O
No O
vamos O
donde O
haya O
vieja O
Por O
qué O
Son O
grullas O
que O
velan O
la O
gente O
moza O
Y O
que O
pelan O
desde O
la O
barba O
a O
la O
ceja O
Aquí O
vive O
un O
gran O
letrado O
y O
que O
tiene O
su O
mujer O
Dilo O
Lindo O
parecer O
Pues O
podrá O
darle O
extremado O
que O
en O
una O
copla O
española O
este O
pensamiento O
oí O
Una O
vez O
a O
hablarle O
fui O
y O
dentro O
de O
una O
hora O
sola O
vi O
más O
de O
mil O
negociantes O
Si O
ella O
daba O
pareceres O
no O
te O
espantes O
Las O
mujeres O
de O
aquellos O
representantes O
tienen O
buenos O
pareceres O
Son O
casadas O
No O
señor O
Y O
podrá O
un O
emperador O
ser O
galán O
de O
esas O
mujeres O
Oh O
qué O
lindo O
Pues O
no O
son O
emperatrices O
y O
reinas O
Luego O
tú O
piensas O
que O
reinas O
con O
mayor O
estimación O
La O
diferencia O
sabida O
es O
que O
les O
dura O
hora O
y O
media O
su O
comedia O
y O
tu O
comedia O
te O
dura O
toda O
la O
vida O
Tú O
representas O
también O
mas O
estás O
de O
rey O
vestido O
hasta O
la O
muerte O
que O
ha O
sido O
sombra O
del O
fin O
Oh O
qué O
bien O
Qué O
tan O
bien O
si O
no O
te O
vi O
Celio O
más O
necio O
en O
mi O
vida O
Deja O
que O
perdón O
te O
pida O
Cuando O
ves O
que O
salgo O
así O
me O
sacas O
filosofías O
del O
morir O
y O
del O
reinar O
Digo O
que O
es O
representar O
que O
no O
te O
abrevio O
los O
días O
Júpiter O
guarde O
mil O
años O
tu O
vida O
Enojado O
estoy O
Mal O
le O
representas O
hoy O
gustos O
lisonjas O
y O
engaños O
Celio O
para O
ser O
criado O
Representa O
tú O
la O
dama O
con O
el O
primor O
de O
quien O
ama O
y O
habla O
al O
César O
enojado O
Mis O
ojos O
mirad O
que O
soy O
la O
dama O
de O
esta O
comedia O
Sola O
tu O
vista O
remedia O
mi O
mal O
los O
brazos O
te O
doy O
Qué O
es O
muerte O
ni O
estar O
vestido O
de O
rey O
Yo O
soy O
el O
romano O
César O
señor O
soberano O
que O
no O
emperador O
fingido O
No O
es O
esto O
representar O
como O
este O
que O
vive O
aquí O
rey O
señor O
César O
nací O
para O
imperar O
y O
reinar O
Cuando O
sale O
a O
hacer O
Ginés O
un O
rey O
en O
una O
tragedia O
reinará O
por O
hora O
y O
media O
y O
no O
lo O
será O
después O
Mas O
yo O
que O
de O
veras O
soy O
rey O
por O
mi O
dichosa O
suerte O
serélo O
en O
vida O
y O
en O
muerte O
de O
vivir O
seguro O
estoy O
por O
mis O
años O
y O
salud O
por O
mis O
fuerzas O
y O
valor O
y O
por O
ser O
emperador O
que O
es O
otra O
mayor O
virtud O
Qué O
es O
muerte O
Qué O
desatino O
es O
decir O
que O
muere O
un O
rey O
No O
llega O
la O
humana O
ley O
al O
emperador O
Carino O
Es O
cosa O
de O
risa O
hacer O
filosofías O
en O
eso O
ni O
puede O
humano O
suceso O
contra O
el O
divino O
poder O
Somos O
los O
emperadores O
como O
sabéis O
casi O
iguales O
a O
los O
dioses O
celestiales O
somos O
del O
mundo O
señores O
como O
ellos O
lo O
son O
del O
cielo O
vive O
Dios O
que O
si O
supiera O
adónde O
vive O
esa O
fiera O
muerte O
espantajo O
del O
suelo O
que O
fuera O
allá O
y O
le O
pegara O
dos O
cuchilladas O
Cantad O
haya O
gusto O
y O
libertad O
mientras O
la O
fortuna O
para O
Demos O
música O
a O
Ginés O
y O
a O
sus O
representantas O
De O
buen O
humor O
te O
levantas O
Azogue O
traigo O
en O
los O
pies O
Ándese O
en O
Persia B-LOC
mi O
padre O
conquistando O
a O
Roma B-LOC
tierras O
con O
tantas O
diversas O
guerras O
llame O
a O
su O
patria O
su O
madre O
que O
yo O
andaré O
por O
acá O
holgándome O
a O
mi O
placer O
Que O
ya O
duerma O
puede O
ser O
Si O
duerme O
despertará O
Dad O
una O
voz O
al O
autor O
que O
no O
pienso O
que O
es O
Ginés O
Ginés O
compañero O
es O
aunque O
pienso O
que O
el O
mejor O
porque O
también O
es O
poeta O
y O
las O
comedias O
compone O
Si O
es O
mal O
poeta O
perdone O
y O
en O
hacerlas O
no O
se O
meta O
represente O
su O
figura O
que O
no O
hará O
poco O
Ya O
viene O
Esta O
casa O
señor O
tiene O
tan O
inaudita O
ventura O
que O
vos O
la O
venís O
a O
honrar O
No O
me O
nombres O
por O
mi O
nombre O
que O
un O
noble O
no O
más O
un O
hombre O
pretendo O
representar O
Qué O
hacías O
Sacando O
estaba O
de O
una O
comedia O
papeles O
De O
qué O
autor O
De O
Aristoceles O
Bravo O
ingenio O
será O
brava O
Si O
será O
que O
hay O
toro O
en O
ella O
que O
es O
de O
Pasife O
la O
historia O
Sabes O
algo O
de O
memoria O
Para O
qué O
pues O
has O
de O
vella O
Tienes O
música O
Extremada O
y O
saldrá O
si O
oírla O
quieres O
Cómo O
te O
va O
de O
mujeres O
que O
sin O
ellas O
todo O
es O
nada O
Lo O
mejor O
que O
yo O
he O
podido O
una O
tenía O
gallarda O
que O
se O
llamaba O
Lisarda O
gran O
hechizo O
del O
oído O
porque O
no O
era O
muy O
hermosa O
y O
cristiana O
se O
volvió O
Nunca O
más O
representó O
Embarcóse O
presurosa O
a O
ser O
nueva O
penitente O
en O
las O
peñas O
de O
Marsella B-LOC
Quieres O
que O
envíe O
por O
ella O
Hay O
un O
grande O
inconveniente O
que O
es O
el O
tener O
estudiados O
los O
papeles O
la O
de O
acá O
y O
sospecho O
que O
se O
irá O
cuando O
le O
fuesen O
quitados O
Hazme O
una O
comedia O
aquí O
en O
medio O
de O
aquesta O
calle O
Temo O
señor O
que O
no O
se O
halle O
la O
compañía O
Es O
así O
que O
unos O
andarán O
por O
Roma B-LOC
y O
otros O
estarán O
durmiendo O
Que O
será O
imposible O
entiendo O
Mañana O
cuidado O
toma O
de O
que O
un O
famoso O
poeta O
haga O
de O
mí O
y O
de O
Rosarda O
una O
fábula O
gallarda O
mas O
píntala O
muy O
discreta O
y O
a O
mí O
muy O
necio O
y O
celoso O
y O
toma O
esa O
bolsa O
Bien O
Pagaréle O
yo O
también O
porque O
su O
ingenio O
famoso O
te O
pinte O
amado O
e O
ingrato O
y O
a O
mí O
de O
mil O
celos O
llena O
Traes O
dinero O
Esta O
cadena O
pero O
no O
que O
es O
tu O
retrato O
Dásela O
y O
será O
Ginés O
representante O
imperial O
pues O
tiene O
mi O
sello O
real O
que O
en O
fin O
mi O
retrato O
es O
que O
los O
retratos O
se O
hicieron O
no O
más O
de O
para O
la O
ausencia O
que O
retratos O
en O
presencia O
nunca O
a O
propósito O
fueron O
Dadme O
mil O
veces O
los O
pies O
por O
honra O
y O
bien O
semejante O
Del O
César O
representante O
te O
llaman O
desde O
hoy O
Ginés O
Cuándo O
representarás O
la O
comedia O
Como O
fuere O
el O
poeta O
a O
quien O
la O
diere O
que O
en O
esto O
ha O
de O
estar O
no O
más O
Porque O
hay O
poeta O
que O
tiene O
la O
musa O
como O
mujer O
Eso O
deseo O
saber O
Es O
por O
lo O
que O
nos O
detiene O
aunque O
tú O
se O
lo O
pidieses O
hasta O
que O
el O
fruto O
declare O
pues O
cualquier O
comedia O
pare O
al O
cabo O
de O
nueve O
meses O
Sí O
pero O
es O
justo O
que O
veas O
que O
serán O
hijos O
Ginés O
y O
hermosos O
Y O
si O
después O
saliesen O
hijas O
y O
feas O
Ahora O
bien O
busca O
a O
Aristeles O
y O
harála O
con O
brevedad O
Guardará O
la O
propiedad O
Representa O
como O
sueles O
que O
yo O
no O
gusto O
de O
andar O
con O
el O
arte O
y O
los O
precetos O
Cánsanse O
algunos O
discretos O
Pues O
déjalos O
tú O
cansar O
Deleita O
el O
oído O
y O
basta O
como O
no O
haya O
error O
que O
sea O
disparate O
que O
se O
vea O
La O
noche O
en O
vano O
se O
gasta O
Éntrate O
a O
acostar O
Ginés O
Con O
tu O
licencia O
me O
voy O
Dónde O
iremos O
que O
ya O
estoy O
desocupado O
de O
pies O
Que O
en O
tratando O
con O
poetas O
pienso O
que O
están O
en O
sus O
rimas O
Iremos O
a O
ver O
las O
primas O
Nunca O
entre O
viejas O
me O
metas O
A O
no O
ser O
lejos O
había O
una O
española O
bizarra O
que O
tira O
mata O
y O
desgarra O
No O
he O
visto O
española O
fría O
pero O
yo O
no O
tengo O
gusto O
si O
también O
no O
hacemos O
mal O
Qué O
notable O
natural O
Mucho O
me O
deleito O
y O
gusto O
de O
quitar O
Celio O
el O
honor O
a O
una O
mujer O
casta O
y O
noble O
y O
virtuosa O
y O
al O
doble O
si O
es O
mujer O
de O
senador O
Pues O
yo O
te O
digo O
que O
Roma B-LOC
siente O
lo O
que O
dices O
mucho O
Mil O
cosas O
señor O
escucho O
enmienda O
y O
ejemplo O
toma O
que O
Lelio O
el O
cónsul O
a O
quien O
tanto O
ofendiste O
el O
honor O
supo O
ya O
tu O
loco O
amor O
y O
su O
deshonra O
también O
No O
es O
bueno O
que O
ha O
dado O
Celio O
esta O
noche O
en O
ser O
cansado O
Si O
su O
mujer O
le O
has O
forzado O
es O
mucho O
que O
el O
cónsul O
Lelio O
muestre O
enojo O
emperador O
Tú O
también O
Quedaos O
aquí O
Pues O
quieres O
hablarle O
Sí O
Estás O
loco O
Esto O
es O
honor O
Está O
aquí O
el O
César O
Quién O
es O
Un O
cónsul O
de O
tu O
Senado O
cuya O
mujer O
has O
forzado O
más O
en O
decirlo O
después O
que O
en O
hacer O
tan O
gran O
maldad O
Cómo O
hablas O
sin O
respeto O
al O
César O
Porque O
en O
efeto O
perdiste O
la O
majestad O
cuando O
tu O
honor O
ofendiste O
que O
tú O
que O
estás O
obligado O
por O
ese O
laurel O
sagrado O
que O
por O
tu O
frente O
ceñiste O
a O
defender O
todo O
honor O
fuiste O
quien O
me O
le O
quitaste O
y O
en O
este O
punto O
quedaste O
sin O
el O
tuyo O
y O
sin O
valor O
Ni O
tú O
eres O
rey O
ni O
lo O
ha O
sido O
quien O
no O
reina O
en O
voluntades O
y O
que O
con O
tantas O
maldades O
el O
cielo O
tiene O
ofendido O
Qué O
has O
hecho O
después O
que O
imperas O
Qué O
oro O
al O
erario O
aumentaste O
pues O
el O
que O
tuvo O
sacaste O
para O
locos O
y O
rameras O
Qué O
provincias O
al O
romano O
pueblo O
Vienes O
loco O
Lelio O
Como O
tu O
gran O
padre O
Aurelio O
y O
Numeriano O
tu O
hermano O
a O
cuál O
hombre O
virtuoso O
premiaste O
sino O
a O
truhanes O
alcahuetes O
y O
rufianes O
Responde O
monstruo O
vicioso O
víbora O
de O
Roma B-LOC
di O
qué O
ha O
sido O
tu O
pensamiento O
Cielos O
este O
atrevimiento O
sufrís O
sin O
volver O
por O
mí O
Roma B-LOC
yo O
soy O
tu O
señor O
Roma B-LOC
estos O
hijos O
produces O
Si O
a O
tus O
hazañas O
reduces O
este O
atrevido O
furor O
tú O
verás O
si O
le O
mereces O
En O
qué O
tribunal O
estás O
juzgando O
en O
qué O
triunfo O
vas O
qué O
dádiva O
a O
Roma B-LOC
ofreces O
para O
que O
te O
adore O
y O
quiera O
sino O
de O
noche O
embozada O
la O
majestad O
y O
adornada O
de O
un O
loco O
y O
de O
una O
ramera O
Pesar O
de O
Júpiter O
gente O
guarda O
matadle O
Qué O
guarda O
Dos O
músicos O
y O
Rosarda O
te O
acompañan O
solamente O
pero O
yo O
quiero O
quitar O
a O
Roma B-LOC
un O
nuevo O
Nerón O
Muerto O
soy O
Traición O
traición O
Villanos O
haced O
lugar O
No O
hay O
socorro O
al O
César O
Fuera O
Ah O
mi O
bien O
Qué O
desventura O
Representé O
mi O
figura O
César O
fui O
Roma B-LOC
rey O
era O
acabóse O
la O
tragedia O
la O
muerte O
me O
desnudó O
sospecho O
que O
no O
duró O
toda O
mi O
vida O
hora O
y O
media O
Poned O
aquestos O
vestidos O
de O
un O
representante O
rey O
pues O
es O
tan O
común O
la O
ley O
a O
cuantos O
fueron O
nacidos O
adonde O
mi O
sucesor O
los O
vuelva O
luego O
a O
tomar O
porque O
ha O
de O
representar O
quiera O
el O
cielo O
que O
mejor O
Ay O
fiera O
mano O
homicida O
Pero O
creedme O
que O
luego O
que O
se O
encienda O
el O
sacro O
fuego O
te O
ofrezca O
el O
amor O
mi O
vida O
No O
Rosarda O
vive O
Roma B-LOC
tu O
César O
es O
muerto O
ya O
Toda O
alborotada O
está O
Ay O
patria O
venganza O
toma O
Fiera O
muerte O
