Pues O
bueno O
fuera O
que O
eso O
a O
Madrid B-LOC
sin O
causa O
me O
volviera O
Quédate O
aquí O
en O
Getafe B-LOC
algunos O
días O
hasta O
que O
con O
disculpas O
volver O
puedas O
Por O
la O
posta O
he O
venido O
en O
un O
rocín O
oh O
espíritu O
de O
Merlín O
oh O
jinete O
de O
la O
costa O
desde O
Getafe B-LOC
a O
comprar O
bizcochos O
calabazate O
almíbar O
y O
piñonate O
Yo O
voy O
ahora O
a O
Sevilla B-LOC
cuando O
vuelva O
te O
traeré O
galas O
de O
corte O
Ahora O
bien O
con O
cualquier O
nombre O
llevada O
a O
Madrid B-LOC
diré O
que O
eres O
hija O
de O
un O
indiano O
y O
que O
en O
Cádiz B-LOC
me O
casé O
Dame O
tus O
benditos O
pies O
ermitaño O
de O
Getafe B-LOC
Diez O
y O
seis O
meses O
y O
más O
ha O
que O
partió O
de O
Sevilla B-LOC
No O
señora O
que O
vengo O
de O
Sevilla B-LOC
aunque O
sirviendo O
estoy O
a O
un O
cortesano O
Cómo O
A O
Madrid B-LOC
quiere O
ir O
Confesó O
quererle O
como O
primero O
y O
va O
a O
la O
corte O
tras O
él O
que O
ya O
viene O
de O
Sevilla B-LOC
Ansí O
en O
Sevilla B-LOC
se O
pasa O
Que O
Don O
Pedro O
me O
persiga O
en O
Sevilla B-LOC
y O
en O
Madrid B-LOC
Si O
yo O
buena O
mujer O
fuera O
no O
anduviera O
por O
acá O
que O
mejor O
me O
estaba O
allá O
por O
pobre O
mujer O
que O
fuera O
mas O
este O
negro O
de O
Amor O
que O
también O
anda O
en O
Sayago B-LOC
como O
en O
Roma B-LOC
o O
en O
Cartago B-LOC
Dile O
que O
esto O
le O
he O
traído O
de O
Sevilla B-LOC
Sólo O
haber O
en O
vuestro O
nombre O
hecho O
este O
coche O
en O
Sevilla B-LOC
Que O
este O
es O
morisco O
En O
Castilla B-LOC
no O
hay O
moro O
tan O
gentilhombre O
Mira O
que O
don O
Félix O
vino O
desde O
Sevilla B-LOC
a O
casarse O
por O
cartas O
y O
no O
es O
razón O
Yo O
soy O
Carpio O
de O
Castilla B-LOC
y O
de O
mi O
linaje O
hay O
hombre O
que O
hoy O
se O
acuerda O
de O
su O
nombre O
el O
castillo O
de O
Sevilla B-LOC
En O
Madrid B-LOC
han O
hecho O
este O
falso O
estruendo O
Todo O
me O
sucede O
bien O
Madrid B-LOC
se O
ha O
desengañado O
Ya O
si O
este O
moro O
de O
España B-LOC
Azarque O
fuera O
el O
de O
Ocaña B-LOC
Zayde O
el O
de O
Zocodover B-LOC
Tarfe O
el O
de O
Vivataubín B-LOC
Albayaldos O
el O
de O
Olías B-LOC
tuvieran O
las O
dichas O
mías O
menos O
de O
bajeza O
en O
fin O
Por O
única O
maravilla O
Gila O
te O
han O
de O
dar O
la O
palma O
las O
montañas O
de O
Castilla B-LOC
No O
soy O
Gila O
que O
Inés O
soy O
la O
villana O
de O
Getafe B-LOC
De O
dos O
tíos O
capitanes O
que O
tengo O
en O
Lima B-LOC
Sabed O
que O
al O
nuevo O
indiano O
a O
ese O
recién O
venido O
caballero O
le O
habéis O
de O
preguntar O
si O
trae O
de O
Lima B-LOC
de O
cierto O
capitán O
algún O
dinero O
Quedo O
en O
Sevilla B-LOC
y O
a O
fin O
deste O
seré O
en O
Madrid B-LOC
Ya O
después O
señora O
mía O
que O
merecí O
tu O
afición O
tengo O
esta O
justa O
ambición O
de O
la O
corona O
de O
Hungría B-LOC
Porque O
aquí O
donde O
me O
ves O
maté O
en O
África B-LOC
Un O
león O
Mostró O
Candaules O
desnuda O
de O
necio O
y O
de O
enamorado O
su O
mujer O
bella O
a O
un O
crïado O
poniendo O
su O
honor O
en O
duda O
Viola O
en O
fin O
y O
ella O
informada O
de O
que O
ya O
visto O
la O
había O
le O
llamó O
y O
le O
dijo O
un O
día O
que O
desnudase O
la O
espada O
y O
matase O
a O
su O
marido O
y O
con O
ella O
se O
casase O
para O
que O
en O
Lidia B-LOC
reinase O
Él O
entonces O
atrevido O
formó O
un O
anillo O
de O
suerte O
que O
entraba O
cuando O
quería O
hasta O
que O
llegando O
el O
día O
dio O
al O
rey O
de O
Lidia B-LOC
la O
muerte O
Pues O
eso O
basta O
porque O
me O
dijo O
aquí O
tan O
libremente O
que O
era O
mi O
esposo O
el O
rey O
de O
Trasilvania B-LOC
que O
a O
no O
le O
haber O
con O
humildad O
vencido O
yo O
estuviera O
casada O
y O
tú O
ofendido O
Mira O
que O
viene O
señor O
el O
Conde O
ya O
de O
Alemania B-LOC
a O
tiranizar O
tus O
prendas O
Que O
si O
el O
hombre O
que O
aborreces O
y O
tu O
marido O
se O
llama O
viniere O
a O
Hungría B-LOC
yo O
haré O
con O
informaciones O
falsas O
que O
le O
prendan O
por O
espía O
o O
que O
con O
el O
Duque O
trata O
de O
conspirar O
contra O
mí O
Ella O
ha O
de O
ser O
del O
trasilvano O
esposa O
aunque O
de O
Dinamarca B-LOC
y O
de O
Dalmacia B-LOC
ha O
sido O
con O
extremo O
pretendida O
Eso O
fue O
lo O
que O
decías O
cuando O
hacerme O
prometías O
reina O
de O
Hungría B-LOC
Tengo O
de O
ir O
como O
mandaste O
a O
Trasilvania B-LOC
que O
ya O
hecha O
la O
libranza O
está O
para O
el O
dinero O
que O
gaste O
Intentarás O
que O
por O
cartas O
desbarate O
el O
casamiento O
y O
no O
trate O
de O
Trasilvania B-LOC
jamás O
Teneisme O
por O
loco O
y O
ciego O
de O
las O
fronteras O
de O
Hungría B-LOC
y O
también O
el O
de O
la O
mar O
Mas O
seguidme O
que O
si O
solo O
el O
bien O
que O
estimo O
que O
es O
Lisarda O
a O
quien O
adoro O
por O
vuestra O
causa O
he O
perdido O
como O
a O
Roma B-LOC
puso O
fuego O
el O
fiero O
monstruo O
su O
hijo O
a O
la O
ciudad O
le O
pondré O
Ya O
digo O
pon O
tu O
hermana O
en O
religión O
y O
a O
Adrïano O
Rey O
invicto O
destierra O
de O
toda O
Hungría B-LOC
Nadie O
en O
Nápoles B-LOC
te O
quiere O
que O
mientras O
casarse O
espere O
por O
donde O
puede O
te O
ve O
Pardiez O
Yo O
quise O
una O
vez O
con O
esta O
cara O
que O
miras O
a O
una O
alforja O
de O
mentiras O
años O
cinco O
veces O
diez O
v O
y O
entre O
otros O
dos O
mil O
defetos O
cierta O
barriga O
tenía O
que O
encerrar O
dentro O
podía O
sin O
otros O
mil O
parapetos O
cuantos O
legajos O
de O
pliegos O
algún O
escritorio O
apoya O
pues O
como O
el O
caballo O
en O
Troya B-LOC
pudiera O
meter O
los O
griegos O
Que O
vuestra O
señoría O
solenice O
lo O
que O
en O
Italia B-LOC
llaman O
gallardía O
por O
hermosura O
es O
digno O
pensamiento O
de O
su O
buen O
gusto O
y O
claro O
entendimiento O
que O
me O
pregunte O
cómo O
está O
no O
creo O
que O
soy O
tan O
dueño O
suyo O
que O
lo O
diga O
No O
importara O
nada O
puesto O
que O
a O
Roma B-LOC
escribo O
írvenla O
príncipes O
hoy O
en O
Nápoles B-LOC
Qué O
no O
puedo O
ser O
su O
esclavo O
Antes O
que O
desto O
se O
hable O
en O
Nápoles B-LOC
y O
el O
decoro O
de O
vuestra O
sangre O
se O
ofenda O
sea O
o O
no O
sea O
verdad O
ha O
de O
morir O
Bien O
puede O
ser O
que O
hay O
en O
Nápoles B-LOC
quien O
vive O
de O
eso O
y O
en O
oro O
recibe O
lo O
que O
en O
sangre O
ha O
de O
volver O
Pues O
vive O
el O
que O
reparte O
fuerzas O
a O
los O
hombres O
que O
no O
hay O
en O
toda O
Nápoles B-LOC
espada O
que O
no O
tiemble O
de O
solo O
el O
nombre O
mío O
Pues O
no O
hay O
Héctor O
a O
donde O
está O
mi O
furibundo O
brazo O
que O
si O
él O
lo O
fue O
de O
Troya B-LOC
yo O
de O
Italia B-LOC
El O
conde O
Ludovico O
caballero O
ya O
viejo O
habrá O
veinte O
años O
que O
enviaba O
a O
Malta B-LOC
un O
hijo O
de O
tu O
nombre O
que O
era O
sobrino O
de O
su O
gran O
maestre O
Con O
esta O
ocasión O
te O
pido O
licencia O
para O
irme O
a O
España B-LOC
Vete O
a O
España B-LOC
que O
yo O
haré O
que O
te O
den O
seis O
mil O
escudos O
Dicen O
que O
se O
parte O
hoy O
por O
peligros O
que O
recela O
Teodoro O
a O
España B-LOC
y O
con O
él O
puedes O
casada O
enviarme O
pues O
no O
verme O
es O
remediarme O
De O
Constantinopla B-LOC
vine O
a O
Chipre B-LOC
y O
della O
a O
Venecia B-LOC
con O
una O
nave O
cargada O
de O
ricas O
telas O
de O
Persia B-LOC
Mi O
padre O
señor O
en O
Grecia B-LOC
fue O
mercader O
y O
en O
su O
trato O
el O
de O
más O
ganancia O
era O
comprar O
y O
vender O
esclavos O
y O
ansí O
en O
la O
feria O
de O
Azteclias B-LOC
compró O
un O
niño O
el O
más O
hermoso O
que O
vio O
la O
naturaleza O
Vendíanle O
algunos O
turcos O
entre O
otra O
gente O
bien O
puesta O
a O
unas O
galeras O
de O
Malta B-LOC
que O
las O
de O
un O
bajá O
turquescas O
prendió O
en O
la O
Chafalonia B-LOC
Aficionado O
al O
rapaz O
comprole O
y O
llevole O
a O
Armenia B-LOC
donde O
se O
crio O
conmigo O
y O
una O
hermana O
Murió O
en O
efeto O
de O
pena O
y O
bautizamos O
su O
hijo O
que O
aquella O
parte O
de O
Armenia B-LOC
tiene O
vuestra O
misma O
ley O
aunque O
es O
diferente O
iglesia O
Llamamos O
al O
bello O
niño O
Terimaconio O
que O
queda O
un O
bello O
rapaz O
agora O
en O
la O
ciudad O
de O
Tepecas B-LOC
Andando O
en O
Nápoles B-LOC
yo O
mirando O
cosas O
diversas O
saqué O
un O
papel O
en O
que O
traje O
deste O
Teodoro O
las O
señas O
y O
preguntando O
por O
él O
me O
dijo O
una O
esclava O
griega O
que O
en O
mi O
posada O
servía O
No O
te O
vas O
a O
España B-LOC
Una O
grave O
pena O
me O
detiene O
y O
finalmente O
vuelvo O
a O
pedirte O
licencia O
para O
proseguir O
mi O
intento O
de O
ir O
a O
España B-LOC
Habla O
Teodoro O
aunque O
sea O
mil O
veces O
contra O
mi O
honor O
Tristán O
a O
quien O
hoy O
pudiera O
hacer O
el O
engaño O
estatuas O
la O
industria O
versos O
y O
Creta B-LOC
rendir O
laberintos O
viendo O
mi O
amor O
mi O
eterna O
tristeza O
sabiendo O
que O
Ludovico O
perdió O
un O
hijo O
Con O
esto O
para O
ir O
a O
España B-LOC
vuelvo O
a O
pedirte O
licencia O
que O
no O
quiero O
yo O
engañar O
tu O
amor O
tu O
sangre O
y O
tus O
prendas O
La O
bella O
Nápoles B-LOC
está O
esperando O
que O
salga O
junta O
a O
la O
puerta O
Con O
don O
Jüan O
de O
Haro O
noble O
sangre O
vizcaína O
hombre O
que O
el O
rey O
de O
León B-LOC
le O
rogó O
con O
Armesinda O
y O
de O
quien O
tiemblan O
los O
moros O
fronterizos O
de O
Castilla B-LOC
Yo O
soy O
del O
rey O
de O
Castilla B-LOC
hermana O
que O
a O
su O
pesar O
del O
Rey O
Moro O
en O
Gibraltar B-LOC
mira O
el O
de O
África B-LOC
su O
silla O
Y O
tu O
madre O
es O
como O
sabes O
aunque O
haya O
nobleza O
en O
él O
hija O
del O
Duque O
de O
Urgel B-LOC
Oh O
famoso O
caballero O
honra O
corona O
y O
blasón O
de O
Castilla B-LOC
y O
de O
Aragón B-LOC
que O
vive O
en O
vos O
considero O
aquella O
imagen O
gloriosa O
de O
nuestros O
nobles O
pasados O
Porque O
apenas O
don O
Beltrán O
supo O
que O
hermana O
tenía O
don O
Juan O
cuando O
el O
mismo O
día O
sin O
darle O
parte O
a O
don O
Juan O
venir O
me O
mandó O
a O
Teruel B-LOC
a O
traeros O
mil O
ducados O
Hale O
dado O
un O
principado O
en O
Italia B-LOC
de O
gran O
renta O
con O
él O
se O
cubre O
y O
se O
asienta O
va O
en O
su O
coche O
y O
a O
su O
lado O
Es O
su O
mayordomo O
ahora O
es O
su O
alcalde O
y O
general O
cuando O
fue O
a O
Mallorca B-LOC
Aquí O
está O
de O
don O
Ramón O
de O
Peralta O
el O
almirante O
de O
Aragón B-LOC
Abarca O
don O
Juan O
o O
de O
los O
que O
entre O
Aragón B-LOC
y O
Nápoles B-LOC
tienen O
silla O
y O
aquel O
juez O
de O
Castilla B-LOC
que O
gozan O
de O
ese O
blasón O
Y O
pues O
que O
los O
dos O
sabéis O
de O
mis O
cosas O
el O
estado O
también O
que O
sepáis O
querría O
que O
para O
más O
quietud O
mía O
quiero O
partirme O
al O
Condado O
de O
Ruisellón B-LOC
donde O
esté O
de O
mi O
madrastra O
seguro O
con O
secreto O
lo O
procuro O
y O
así O
entre O
los O
dos O
esté O
Pues O
huye O
heroico O
Pedro O
de O
su O
nombre O
que O
ayer O
le O
dijo O
al O
Rey O
que O
airado O
el O
cielo O
para O
que O
más O
su O
deslealtad O
te O
asombre O
cuatro O
Pedros O
crueles O
daba O
al O
suelo O
todo O
a O
un O
tiempo O
Nápoles B-LOC
el O
uno O
que O
ya O
mostraba O
su O
sangriento O
celo O
otro O
en O
Castilla B-LOC
a O
quien O
jamás O
ninguno O
llegaría O
de O
todos O
si O
reinaba O
ni O
le O
podría O
resistir O
ninguno O
otro O
que O
en O
Portugal B-LOC
indicios O
daba O
más O
que O
todos O
estos O
Pedros O
juntos O
la O
quintaesencia O
en O
tu O
rigor O
estaba O
Cómo O
fuiste O
a O
Teruel B-LOC
Tengo O
allá O
casado O
un O
tío O
con O
una O
dama O
gallarda O
Vos O
estaréis O
en O
servicio O
del O
mejor O
hombre O
que O
agora O
vive O
desde O
el O
Gange B-LOC
al O
Nilo B-LOC
Es O
don O
Beltrán O
de O
Aragón B-LOC
un O
hombre O
donde O
se O
han O
visto O
las O
partes O
de O
un O
caballero O
más O
retratadas O
al O
vivo O
Él O
vendrá O
presto O
a O
buscarte O
que O
ya O
debe O
de O
saber O
cómo O
has O
llegado O
a O
Toledo B-LOC
Murió O
su O
famoso O
padre O
en O
Barcelona B-LOC
Temiendo O
el O
rigor O
del O
Rey O
se O
fue O
al O
Reino O
de O
Valencia B-LOC
donde O
con O
harta O
violencia O
la O
persigue O
Injusta O
ley O
La O
discordia O
de O
Aragón B-LOC
no O
tiene O
encarecimiento O
yo O
por O
don O
Beltrán O
lo O
siento O
Y O
tenéis O
mucha O
razón O
Oh O
Jordán O
santo O
que O
hoy O
eres O
como O
el O
de O
Jerusalén B-LOC
porque O
serás O
nueva O
edad O
de O
don O
Beltrán O
cuya O
vida O
estaba O
ya O
consumida O
con O
tanta O
necesidad O
Yo O
vi O
a O
don O
Juan O
de O
Mendoza O
arrodillado O
en O
palacio O
y O
en O
un O
año O
y O
más O
de O
espacio O
no O
haber O
hombre O
en O
Zaragoza B-LOC
que O
una O
palabra O
le O
hablase O
y O
agora O
tan O
admitido O
que O
hasta O
llegar O
a O
su O
oído O
no O
hay O
mundo O
que O
no O
se O
pase O
Paréceme O
que O
al O
momento O
a O
Zaragoza B-LOC
vengáis O
y O
deis O
a O
entender O
que O
estáis O
libre O
de O
tal O
pensamiento O
Oh O
Conde O
de O
Teruel B-LOC
alzaos O
del O
suelo O
De O
que O
tengo O
una O
prima O
monja O
en O
Teruel B-LOC
y O
escribe O
que O
falta O
doña O
Elvira O
Espere O
que O
aún O
es O
mi O
oficio O
pensar O
Montañés O
de O
Jaca B-LOC
soy O
con O
un O
girón O
de O
gabacho O
criome O
el O
Marqués O
muchacho O
Entre O
otras O
damas O
don O
Juan O
a O
Valencia B-LOC
caminaba O
mas O
siempre O
atrás O
me O
quedaba O
porque O
ellas O
huyendo O
van O
de O
Zaragoza B-LOC
y O
yo O
en O
fin O
aquí O
dejaba O
mi O
bien O
cuando O
banderas O
se O
ven O
del O
capitán O
don O
Martín O
Abarca O
y O
aquellos O
dos O
caballeros O
dicen O
que O
por O
las O
montañas O
de O
Jaca B-LOC
a O
Francia B-LOC
partieron O
confesando O
que O
mentían O
y O
ansí O
a O
otro O
reino O
huyeron O
de O
sus O
haciendas O
llevando O
la O
más O
parte O
que O
pudieron O
aunque O
sus O
tierras O
No O
se O
apure O
más O
mi O
agravio O
que O
yo O
sé O
que O
hay O
fuerza O
en O
ti O
no O
para O
vencerme O
a O
mí O
pero O
de O
Atenas B-LOC
un O
sabio O
Una O
Infanta O
tan O
hermosa O
que O
tiene O
por O
toda O
Hungría B-LOC
nombre O
de O
divina O
y O
diosa O
dejas O
por O
la O
hechicería O
de O
una O
fea O
al O
mundo O
odiosa O
Por O
vida O
de O
Oranteo O
que O
es O
la O
vida O
que O
más O
estimo O
que O
la O
mía O
propia O
y O
así O
de O
aquella O
Laura O
mal O
nacida O
se O
cuente O
el O
fuego O
que O
abrasó O
a O
Etiopía B-LOC
Estar O
en O
puntos O
mi O
vida O
según O
mal O
con O
ella O
están O
que O
ha O
quedado O
por O
refrán O
Laura O
amada O
y O
perseguida O
merece O
sin O
ocasión O
aquesta O
furiosa O
ira O
fundada O
en O
mayor O
mentira O
que O
en O
Troya B-LOC
la O
de O
Sinón O
A O
Atenas B-LOC
juntas O
y O
a O
Arabia B-LOC
letras O
de O
riqueza O
abrazas O
No O
tienes O
con O
el O
rey O
paz O
y O
contento O
y O
es O
ido O
el O
conde O
por O
tu O
esposa O
a O
Hungría B-LOC
No O
hermano O
que O
fui O
a O
España B-LOC
a O
Santiago B-LOC
Y O
la O
de O
Escocia B-LOC
Ya O
es O
vieja O
Matarme O
tú O
porque O
digo O
que O
quitas O
reina O
a O
Dalmacia B-LOC
y O
eres O
al O
Rey O
enemigo O
Que O
han O
muerto O
al O
más O
honrado O
caballero O
que O
honró O
Dalmacia B-LOC
Nunca O
el O
caballo O
troyano O
tuvo O
tan O
hinchado O
el O
vientre O
ni O
un O
dromedario O
la O
espalda O
de O
los O
que O
a O
Marruecos B-LOC
vienen O
Así O
nos O
lleva O
por O
Mesopotamia B-LOC
rotos O
desnudos O
llenos O
de O
improperios O
en O
vez O
de O
gloria O
a O
procurar O
infamia O
Está O
hecho O
un O
Nerón O
de O
vituperios O
y O
un O
sátiro O
en O
las O
bodas O
de O
Hipodamia O
su O
hijo O
en O
Roma B-LOC
y O
vamos O
por O
diversas O
mares O
nosotros O
a O
rendir O
los O
Persas O
Quién O
estuviera O
en O
Damasco B-LOC
debajo O
de O
un O
buen O
cimiento O
Ándese O
en O
Persia B-LOC
mi O
padre O
conquistando O
a O
Roma B-LOC
tierras O
con O
tantas O
diversas O
guerras O
llame O
a O
su O
patria O
su O
madre O
que O
yo O
andaré O
por O
acá O
holgándome O
a O
mi O
placer O
Embarcóse O
presurosa O
a O
ser O
nueva O
penitente O
en O
las O
peñas O
de O
Marsella B-LOC
Es O
así O
que O
unos O
andarán O
por O
Roma B-LOC
y O
otros O
estarán O
durmiendo O
Yo O
soy O
Apro O
yo O
soy O
Cónsul O
y O
yo O
aquel O
cuyas O
heroicas O
hazañas O
en O
toda O
el O
Asia B-LOC
se O
saben O
como O
en O
Europa B-LOC
soy O
vuestro O
César O
soldados O
Habiendo O
dado O
ponzoña O
a O
tu O
yerno O
Numeriano O
nos O
parece O
injusta O
cosa O
Por O
los O
dioses O
que O
te O
adorna O
divino O
valor O
y O
que O
eres O
digno O
que O
Italia B-LOC
te O
ponga O
el O
mismo O
laurel O
sagrado O
que O
al O
fugitivo O
de O
Troya B-LOC
Ejército O
que O
la O
espada O
en O
tan O
diversas O
victorias O
de O
Diocleciano O
habéis O
visto O
más O
fuerte O
y O
más O
valerosa O
que O
la O
de O
Pirro O
de O
Epiro B-LOC
y O
en O
la O
gran O
Lacedemonia B-LOC
la O
de O
Alcibíades O
fuerte O
honrad O
un O
hombre O
que O
os O
honra O
no O
deis O
a O
Roma B-LOC
lugar O
que O
nombre O
rey O
que O
interrompa O
vuestras O
costumbres O
marciales O
La O
sierpe O
en O
Libia B-LOC
se O
halló O
Marcio O
la O
trujo O
en O
su O
nave O
Pienso O
que O
yo O
la O
vi O
una O
vez O
en O
la O
Arabia B-LOC
El O
ejército O
seguí O
de O
Roma B-LOC
vendiendo O
pan O
hasta O
donde O
ahora O
están O
los O
campos O
y O
conocí O
en O
el O
Asia B-LOC
a O
Diocleciano O
que O
ahora O
es O
emperador O
por O
su O
fortuna O
y O
valor O
siendo O
esclavo O
de O
un O
romano O
Ginés O
representara O
tu O
alabanza O
y O
todos O
los O
ingenios O
que O
celebra O
no O
solo O
Roma B-LOC
pero O
España B-LOC
y O
Grecia B-LOC
se O
ocuparan O
señor O
en O
escribillas O
Duros O
sacerdotales O
y O
exquisitos O
si O
puede O
al O
sol O
llamar O
lámpara O
eterna O
no O
hay O
que O
tratar O
de O
que O
le O
llame O
Febo O
revuelve O
las O
olores O
las O
especias O
de O
las O
dos O
Indias B-LOC
y O
no O
deja O
en O
Libia B-LOC
fiero O
animal O
y O
sierpe O
Estando O
el O
magno O
Alejandro O
por O
haber O
llegado O
a O
Atenas B-LOC
de O
conocer O
deseoso O
a O
Tebano O
un O
gran O
poeta O
que O
los O
príncipes O
entonces O
honraban O
los O
que O
lo O
eran O
