ladrón O
el O
cuello O
ahoga O
Ved O
qué O
reliquia O
de O
santo O
Tiene O
Estacio O
gran O
razón O
Y O
ríome O
que O
a O
Florela O
hallé O
anteayer O
una O
muela O
de O
un O
ahorcado O
ladrón O
que O
diz O
que O
es O
muy O
venturosa O
para O
hacer O
enriquecer O
a O
la O
más O
pobre O
mujer O
Buena O
muela O
es O
ser O
hermosa O
Esa O
es O
muela O
de O
molino O
que O
no O
para O
de O
una O
vez O
si O
enfermedad O
o O
vejez O
no O
le O
atajan O
el O
camino O
También O
esotra O
borracha O
de O
Clavela O
necia O
y O
fea O
se O
sahuma O
con O
almea O
y O
se O
vende O
por O
muchacha O
Y O
Gricelia O
no O
sembró O
valeriana O
conjurada O
Y O
yo O
sé O
persona O
honrada O
que O
en O
otra O
cosa O
la O
halló O
Cómo O
Hubo O
a O
caso O
candelas O
Salen O
el O
príncipe O
Periandro O
y O
el O
conde O
Rufino O
El O
príncipe O
sale O
En O
fin O
se O
dio O
Dióse O
y O
en O
prisión O
quedó O
con O
guardas O
y O
centinelas O
Miedo O
le O
quiero O
poner O
que O
de O
podelle O
casar O
pienso O
que O
me O
ha O
de O
estorbar O
el O
amor O
de O
esta O
mujer O
Estando O
tan O
adelante O
el O
casamiento O
que O
tratas O
aciertas O
si O
no O
dilatas O
remedio O
tan O
importante O
Y O
a O
tus O
años O
está O
bien O
dejar O
aparte O
el O
cuidado O
de O
ver O
a O
tu O
hijo O
casado O
Y O
es O
aumentarlos O
también O
Que O
al O
rey O
que O
duerme O
contento O
de O
sucesión O
no O
aprovecha O
cuidado O
pena O
o O
sospecha O
a O
darle O
algún O
descontento O
Fuera O
de O
que O
ya O
las O
bodas O
del O
embajador O
tratadas O
estarán O
capituladas O
y O
las O
demás O
cosas O
todas O
Deje O
ya O
pues O
es O
razón O
Oranteo O
esta O
mujer O
y O
quiera O
la O
que O
ha O
de O
ser O
para O
darme O
sucesión O
Baste O
ya O
el O
tiempo O
perdido O
con O
esta O
Laura O
hechicera O
que O
el O
que O
yerra O
y O
persevera O
es O
animal O
sin O
sentido O
Y O
porque O
por O
cierto O
tengo O
según O
me O
ha O
dicho O
una O
espía O
que O
en O
palacio O
la O
tenía O
hoy O
conde O
a O
buscarla O
vengo O
Cierra O
esa O
puerta O
y O
la O
guarda O
se O
venga O
toda O
conmigo O
Tan O
flaco O
y O
vil O
enemigo O
con O
poca O
guarda O
se O
guarda- O
Ardenio O
Flavio O
y O
Estacio O
palacio O
se O
ha O
de O
mirar O
Las O
puertas O
harás O
cerrar O
y O
hágase O
franco O
el O
palacio O
Vanse O
Laura O
y O
Leonarda O
entren O
Aunque O
tu O
mucha O
hermosura O
enciende O
cualquier O
deseo O
ser O
amada O
de O
Oranteo O
fue O
Laura O
mayor O
ventura O
Que O
si O
la O
mujer O
hermosa O
es O
gozada O
desdichada O
tú O
has O
sido O
hermoa O
y O
gozada O
con O
más O
extremo O
dichosa O
Y O
esto O
echaraslo O
de O
ver O
en O
que O
por O
ser O
poseída O
si O
es O
propia O
es O
aborrecida O
la O
más O
hermosa O
mujer O
Pero O
quien O
mirase O
atento O
los O
pasos O
que O
en O
esto O
das O
verá O
que O
se O
debe O
más O
a O
tu O
gran O
entendimiento O
Leonarda O
si O
no O
supiera O
tu O
pecho O
y O
el O
de O
Oranteo O
a O
envidia O
y O
nuevo O
deseo O
tu O
plática O
me O
moviera O
Que O
si O
se O
me O
debe O
aquí O
tan O
justa O
correspondencia O
tú O
sabes O
con O
la O
experiencia O
los O
méritos O
que O
hay O
en O
mí O
Tú O
sabes O
los O
muchos O
años O
que O
al O
príncipe O
sirvo O
y O
quiero O
por O
cuyo O
amor O
verdadero O
he O
sufrido O
tantos O
daños O
Tú O
sabes O
que O
desde O
el O
día O
que O
del O
castillo O
salí O
de O
su O
gusto O
el O
no O
y O
el O
sí O
son O
compás O
del O
alma O
mía O
Entre O
estos O
puntos O
se O
mueve O
y O
por O
estos O
dos O
se O
rige O
No O
por O
eso O
Laura O
dije O
que O
te O
paga O
o O
que O
te O
debe O
Que O
el O
blanco O
donde O
yo O
miro O
es O
la O
deslealtad O
de O
Octavio O
por O
su O
cuyo O
amoroso O
agravio O
celosa O
rabio O
y O
suspiro O
Y O
como O
en O
su O
opuesto O
tienen O
las O
cosas O
más O
perfección O
ansí O
mis O
desdichas O
son O
cuando O
don O
tus O
dichas O
vienen O
Condición O
debe O
de O
ser O
de O
la O
mujer O
más O
querida O
andar O
quejosa O
y O
fingida O
y O
tú O
en O
fin O
eres O
mujer O
En O
el O
secretario O
pones O
esas O
dudas O
Pues O
en O
quién O
las O
puedo O
poner O
más O
bien O
que O
en O
un O
autor O
de O
traiciones O
Es O
un O
hombre O
que O
teniendo O
de O
la O
persona O
real O
el O
oficio O
más O
leal O
de O
su O
deslealtad O
me O
ofendo O
Es O
un O
hombre O
que O
si O
miras O
que O
es O
para O
todos O
fiel O
me O
ha O
hecho O
a O
mí O
su O
papel O
y O
borrador O
de O
mentiras O
Aquí O
escribe O
y O
aquí O
inventa O
cuantas O
tiene O
por O
donaire O
y O
darame O
roto O
al O
aire O
cuando O
se O
acabe O
la O
cuenta O
Tú O
eres O
Leonarda O
mía O
de O
aquellas O
escrupulosas O
que O
hacen O
de O
pocas O
cosas O
quimeras O
y O
fantasías O
De O
las O
que O
cuando O
no O
ven O
llorar O
suspirar O
morir O
suelen O
jurar O
y O
decir O
que O
nunca O
las O
quieren O
bien O
No O
pongas O
culpa O
en O
Octavio O
de O
quien O
cuando O
estés O
quejosa O
es O
más O
por O
ser O
melindrosa O
que O
por O
ocasión O
de O
agravio O
Que O
él O
te O
quiere O
de O
tal O
suerte O
que O
en O
lo O
que O
fueses O
servida O
no O
hay O
pensar O
que O
tiene O
vida O
que O
no O
ofreciese O
a O
la O
muerte O
Entre O
Octavio O
Para O
que O
en O
una O
razón O
tu O
desdicha O
comprehendas O
oh O
Laura O
basta O
que O
entiendas O
del O
príncipe O
la O
prisión O
Oranteo O
queda O
preso O
y O
el O
príncipe O
te O
manda O
buscar O
que O
si O
te O
viniese O
a O
hallar O
se O
teme O
un O
triste O
suceso O
En O
este O
peligro O
estás O
Dónde O
me O
busca O
En O
palacio O
que O
de O
tu O
vida O
el O
espacio O
es O
el O
hallarte O
no O
más O
Ay O
Octavio O
qué O
he O
de O
hacer O
Remedio O
tengo O
que O
estimes O
no O
más O
de O
con O
que O
te O
animes O
a O
dejar O
de O
ser O
mujer O
Cómo O
si O
mujer O
nací O
Con O
tomar O
de O
presto O
el O
traje O
de O
algún O
caballero O
paje O
Y O
ansí O
he O
de O
escaparme O
Sí O
Y O
determínate O
presto O
que O
suena O
la O
guarda O
Voy O
Vase O
Laura O
Cómo O
en O
tu O
memoria O
estoy O
Agora O
me O
tratas O
de O
esto O
Ve O
y O
libra O
a O
Laura O
y O
después O
nos O
hablaremos O
Ya O
sabes O
que O
son O
tus O
ojos O
las O
llaves O
de O
cuanto O
mi O
vida O
es O
Váyase O
Octavio O
Este O
cuarto O
no O
hemos O
visto O
Adiós O
que O
la O
guarda O
es O
esta O
Ni O
aun O
para O
darle O
respuesta O
mis O
muchos O
celos O
resisto O
Téngolos O
de O
Laura O
y O
tales O
que O
pierdo O
el O
seso O
con O
ellos O
siendo O
en O
mi O
alma O
el O
tenellos O
ocasión O
de O
muchos O
males O
Bien O
sé O
yo O
que O
no O
es O
razón O
y O
que O
es O
ofender O
los O
cielos O
pero O
por O
eso O
son O
celos O
porque O
son O
sin O
ocasión O
Entre O
el O
príncipe O
el O
conde O
Estacio O
Flavio O
Ardento O
Leonarda O
sola O
está O
aquí O
Oh O
Leonarda O
Dónde O
vas O
con O
tanta O
guarda O
No O
es O
más O
de O
para O
prenderte O
a O
ti O
A O
mí O
siendo O
yo O
tu O
presa O
por O
gusto O
y O
obligación O
Tal O
cuidado O
tal O
prisión O
será O
por O
más O
alta O
empresa O
A O
quién O
buscas O
Tú O
lo O
sabes O
Yo O
señor O
Tú O
que O
fuiste O
la O
tercera O
que O
encubriste O
cosas O
a O
mi O
honor O
tan O
graves O
Parece O
que O
hablas O
de O
veras O
No O
te O
quiero O
alborotar O
pero O
quiérote O
pagar O
cuando O
tú O
obligarme O
quieras O
Dime O
de O
Laura O
y O
te O
juro O
por O
este O
pecho O
de O
darte O
en O
mi O
reino O
tanta O
parte O
cuanto O
al O
príncipe O
procuro O
Eso O
buscas O
Esto O
solo O
Pues O
sábete O
que O
hoy O
se O
fue O
con O
solo O
un O
hombre O
de O
a O
pie O
y O
antes O
que O
saliese O
Apolo O
a O
su O
pequeño O
castillo O
donde O
el O
viejo O
pobre O
está O
aunque O
llegado O
no O
habrá O
Toma O
Leonarda O
este O
anillo O
y O
fía O
que O
si O
parece O
tendrás O
la O
satisfacción O
que O
merece O
la O
razón O
de O
quien O
tanto O
bien O
me O
ofrece O
Vete O
a O
tu O
aposento O
El O
cielo O
te O
dé O
sosiego O
y O
me O
guarde O
Que O
una O
mujer O
me O
acobarde O
y O
la O
más O
baja O
del O
suelo O
Que O
mi O
tierra O
me O
alborote O
y O
prive O
de O
sucesión O
y O
que O
haya O
dado O
ocasión O
que O
en O
las O
entrañas O
se O
note O
Vive O
Dios O
Rufino O
amigo O
que O
viva O
la O
he O
de O
quemar O
Parece O
imposible O
hallar O
a O
su O
pena O
igual O
castigo O
que O
es O
lástima O
señor O
verte O
Sabe O
el O
cielo O
lo O
que O
paso O
Entra O
Laura O
en O
hábito O
de O
paje O
Ya O
no O
creo O
que O
doy O
paso O
que O
no O
me O
lleve O
a O
la O
muerte O
Presto O
disfraz O
me O
vestí O
Pero O
ay O
triste O
dónde O
llego O
que O
huyendo O
del O
mismo O
fuego O
en O
medio O
del O
fuego O
di O
Animo O
que O
a O
toda O
ley O
la O
vida O
en O
tenerle O
va O
Hola O
paje O
tente O
allá O
No O
miras O
que O
está O
aquí O
el O
rey O
Qué O
es O
eso O
Un O
paje O
señor O
Cuyo O
Del O
príncipe O
Llega O
Mariposa O
he O
sido O
ciega O
mi O
engaño O
fue O
mi O
dolor O
No O
temas O
llégate O
más O
Bien O
estoy O
señor O
aquí O
El O
nombre O
y O
tiempo O
me O
di O
que O
con O
el O
príncipe O
estás O
Cielo O
es O
el O
nombre O
y O
habrá O
un O
mes O
que O
en O
servicio O
estoy O
del O
príncipe O
y O
porque O
voy O
a O
la O
prisión O
donde O
está O
licencia O
señor O
te O
pido O
Hay O
mucho O
que O
averiguar O
Luego O
no O
me O
podré O
entrar O
con O
esto O
si O
eres O
servido O
No O
señor O
que O
hay O
más O
que O
hacer O
Oh O
nubes O
poneos O
aquí O
Conoces O
a O
Laura O
Sí O
Quién O
es O
Laura O
Una O
mujer O
que O
mereció O
ser O
divina O
y O
por O
muchos O
siglos O
bella O
Este O
sí O
que O
dirá O
de O
ella O
cuanto O
sabe O
y O
imagina- O
Qué O
sabes O
de O
ella O
Sé O
yo O
mil O
cosas O
para O
contar O
Oh O
que O
nuevas O
te O
ha O
de O
dar O
Has O
visto O
a O
Laura O
Pues O
no O
El O
mundo O
su O
fama O
abarca O
Dónde O
En O
estampa O
la O
vi O
hoy O
que O
el O
principio O
leí O
de O
las O
obras O
de O
Petrarca O
Pues O
qué O
Laura O
imaginabas O
La O
italiana O
famosa O
Qué O
inorancia O
tan O
graciosa- O
Di O
necio O
al O
príncipe O
engañabas O
Pregunta O
el O
príncipe O
por O
la O
amiga O
del O
príncipe O
Soy O
muy O
nuevo O
en O
este O
traje O
que O
llevo O
ya O
que O
el O
servirle O
me O
obliga O
no O
privo O
tanto O
en O
verdad O
que O
haya O
visto O
sus O
secretos O
Qué O
diferentes O
efetos O
prometió O
su O
libertad O
Pero O
en O
qué O
nos O
detenemos O
sabiendo O
donde O
ella O
está O
Ven O
conde O
que O
hoy O
morirá O
Vase O
el O
príncipe O
Por O
quién O
hace O
el O
príncipe O
extremos O
Por O
hallar O
una O
mujer O
que O
a O
Oranteo O
trae O
perdido O
Cómo O
no O
lo O
has O
entendido O
y O
pareces O
bachiller O
Soy O
nuevo O
en O
palacio O
y O
corte O
Si O
la O
cogen O
pobre O
de O
ella O
Lo O
que O
se O
tarda O
en O
prendella O
tarda O
en O
que O
el O
cuello O
le O
corte O
Está O
el O
príncipe O
muy O
enojado O
Voime O
que O
se O
va O
Vase O
el O
conde O
Qué O
temo O
de O
este O
mi O
dichoso O
extremo O
habiendo O
al O
príncipe O
engañado O
Pero O
resta O
de O
saber O
si O
al O
príncipe O
podré O
hablar O
Oranteo O
entre O
Que O
se O
quiere O
el O
príncipe O
vengar O
en O
una O
flaca O
mujer O
Quebrantaré O
la O
prisión O
y O
romperé O
la O
obediencia O
porque O
a O
veces O
la O
paciencia O
vuelve O
en O
ira O
la O
razón O
Buscalla O
con O
esa O
furia O
y O
para O
darle O
la O
muerte O
Pues O
qué O
torre O
o O
prisión O
fuerte O
no O
rompiera O
tanta O
injuria O
Dame O
ingrato O
padre O
mío O
a O
mi O
Laura O
o O
vive O
Dios O
que O
hemos O
de O
probar O
los O
dos O
la O
fuerza O
de O
un O
desvarío O
yo O
lo O
que O
puede O
el O
veneno O
y O
tú O
el O
efeto O
que O
hace O
si O
antes O
de O
esto O
no O
deshace O
el O
pecho O
de O
que O
está O
lleno O
Aquí O
está O
un O
paje O
a O
quien O
digo- O
Hola O
Sabes O
tú O
del O
rey O
aunque O
por O
más O
justa O
ley O
dijera O
de O
mi O
enemigo- O
Pero O
ay O
cielo O
quién O
te O
dio O
a O
mi O
propia O
Laura O
e O
ser O
porque O
solo O
el O
ser O
mujer O
para O
su O
ser O
te O
faltó O
Mas O
qué O
dudo O
Laura O
mía O
Tanto O
en O
conocerme O
tardas O
Y O
tú O
como O
noche O
aguardas O
tanto O
en O
descubrir O
el O
día O
De O
qué O
recibes O
agravio O
pudiéndolo O
estar O
de O
ti O
Por O
el O
príncipe O
me O
ha O
puesto O
así O
hoy O
tu O
secretario O
Octavio O
Que O
como O
no O
puede O
hacerte O
sujetar O
a O
su O
porfía O
quiere O
que O
celebre O
un O
día O
tu O
casamiento O
y O
mi O
muerte O
Mira O
qué O
bien O
me O
acomodas O
y O
el O
premio O
de O
tanto O
amar O
pues O
mi O
sangre O
ha O
de O
firmar O
los O
conciertos O
de O
tus O
bodas O
Aunque O
esto O
bien O
lo O
concierta O
pues O
no O
es O
bien O
que O
te O
aperciba O
mujer O
siendo O
Laura O
viva O
sino O
siendo O
Laura O
muerta O
Y O
aun O
muerta O
tengo O
por O
mí O
que O
de O
suerte O
lo O
sintiera O
que O
al O
mundo O
en O
pena O
volviera O
para O
quejarme O
de O
ti O
Y O
advierte O
príncipe O
advierte O
en O
mi O
remedio O
y O
tu O
gusto O
si O
ya O
por O
tu O
bien O
no O
es O
justo O
que O
deje O
darme O
la O
muerte O
Aquí O
con O
el O
príncipe O
hablé O
y O
por O
tu O
paje O
me O
tuvo O
porque O
solo O
en O
esto O
estuvo O
la O
vida O
con O
que O
quedé O
La O
cual O
si O
te O
da O
cuidado O
agora O
tiene O
ocasión O
de O
que O
muestres O
la O
razón O
con O
que O
te O
tengo O
obligado O
Después O
que O
mudaste O
el O
ser O
Laura O
el O
ser O
firme O
mudaste O
y O
fue O
porque O
te O
quedaste O
con O
algo O
de O
ser O
mujer O
Agora O
en O
mi O
fe O
varías O
No O
debes O
de O
ser O
quien O
eres O
porque O
siempre O
las O
mujeres O
tenéis O
la O
firmeza O
a O
días O
Con O
lindo O
miedo O
amaneces O
al O
cabo O
de O
tantos O
años O
pues O
viva O
con O
tantos O
daños O
y O
muerta O
te O
me O
apareces O
Vuelve O
a O
tomar O
tu O
vestido O
y O
el O
que O
legítimo O
usaste O
que O
creo O
que O
en O
él O
dejaste O
la O
más O
parte O
del O
sentido O
Porque O
mayor O
ocasión O
no O
puede O
una O
mujer O
dar O
de O
afligir O
y O
de O
matar O
que O
quejarse O
sin O
razón O
Por O
mi O
bien O
matarte O
a O
ti O
siendo O
tú O
todo O
mi O
bien O
Cuando O
a O
ti O
muerte O
te O
den O
Laura O
qué O
habrán O
hecho O
a O
mí O
Anda O
que O
eres O
temerosa O
mas O
dejándolo O
de O
ser O
dejaras O
de O
ser O
mujer O
que O
es O
en O
ellas O
ley O
forzosa O
Vive O
el O
cielo O
que O
primero O
veas O
resolverse O
en O
nada O
esta O
máquina O
estrellada O
hasta O
el O
Antípoda O
fiero O
que O
veas O
dos O
soles O
rojos O
en O
tu O
Venus O
y O
Calixto O
si O
acaso O
no O
los O
has O
visto O
viendo O
al O
espejo O
tus O
ojos O
que O
el O
príncipe O
desampare O
a O
Laura O
mientras O
viviere O
ni O
viviere O
ni O
rey O
fuere O
donde O
Laura O
no O
reinare O
Tan O
presto O
airados O
los O
ojos O
Tan O
presto O
tanto O
desdén O
Algo O
tienes O
tú O
también O
de O
mujer O
en O
los O
enojos O
Qué O
fácil O
sangre O
que O
crías O
para O
sangre O
tan O
real O
Después O
Laura O
que O
hablas O
mal O
sales O
con O
hechicerías O
No O
se O
apure O
más O
mi O
agravio O
que O
yo O
sé O
que O
hay O
fuerza O
en O
ti O
no O
para O
vencerme O
a O
mí O
pero O
de O
Atenas B-LOC
un O
sabio O
Cómo O
dejas O
la O
prisión O
Supe O
que O
andaba O
a O
buscarte O
mi O
padre O
para O
matarte O
y O
rompí O
la O
obligación O
Atropellé O
la O
obediencia O
cuando O
conocí O
su O
furia O
que O
la O
bestia O
de O
la O
injuria O
no O
se O
enfrena O
con O
paciencia O
Y O
agora O
qué O
hemos O
de O
hacer O
Esconderme O
mientras O
pasa O
esta O
furia O
Y O
en O
qué O
casa O
Cómo O
o O
con O
quién O
ha O
de O
ser O
Aguarda O
un O
poco O
que O
sale O
este O
tirano O
enemigo O
Háblale O
bien O
dulce O
amigo O
que O
una O
humildad O
mucho O
vale O
Entren O
el O
príncipe O
el O
conde O
y O
Criados O
Que O
ha O
quebrado O
la O
prisión O
Quién O
señor O
le O
ha O
de O
guardar O
sabiendo O
su O
condición O
Hierro O
y O
puertas O
a O
pesar O
de O
la O
mayor O
presunción O
Maté O
al O
fin O
un O
hierro O
duro O
di O
de O
estocadas O
a O
un O
muro O
Con O
menos O
furia O
señor O
podrá O
tener O
tu O
rigor O
mi O
atrevimiento O
seguro O
Tu O
hijo O
soy O
vesme O
aquí O
Cómo O
a O
mis O
ojos O
airados O
osas O
parecer O
ansí O
Verlos O
espero O
aplacados O
si O
agora O
están O
contra O
mí O
Que O
mal O
sentenciado O
he O
sido O
señor O
sin O
haberme O
oído O
y O
tú O
no O
has O
sido O
esta O
vez O
padre O
ni O
rey O
ni O
juez O
pues O
no O
me O
guardas O
oído O
Qué O
te O
puedo O
yo O
escuchar O
Después O
de O
la O
información O
qué O
tengo O
más O
que O
probar O
Tan O
buenos O
testigos O
son O
que O
me O
pueden O
condenar O
Agora O
estás O
advertido O
de O
ley O
que O
tan O
justa O
ha O
sido O
y O
que O
tanto O
se O
ha O
guardado O
Quién O
puede O
ser O
condenado O
sin O
primero O
ser O
oído O
Dime O
el O
hijo O
no O
es O
forzoso O
ser O
a O
su O
padre O
obediente O
En O
lo O
justo O
y O
virtuoso O
Casarte O
no O
era O
decente O
y O
a O
tu O
reino O
provechoso O
Quién O
lo O
niega O
Pues O
qué O
quieres O
si O
de O
esto O
contrario O
eres O
y O
a O
mi O
gusto O
pertinaz O
por O
seguir O
como O
rapaz O
la O
más O
vil O
de O
las O
mujeres O
Ves O
como O
estás O
engañado O
siendo O
Laura O
un O
claro O
espejo O
de O
honor O
presente O
y O
pasado O
Pero O
nace O
del O
consejo O
de O
los O
que O
están O
a O
tu O
lado O
Que O
a O
haber O
cortado O
la O
lengua O
a O
alguno O
que O
se O
deslengua O
y O
en O
esas O
puertas O
clavado O
ni O
me O
hubiera O
a O
mí O
afrentado O
ni O
hubiera O
hablado O
en O
su O
mengua O
Pero O
yo O
le O
buscaré O
Sí O
a O
mí O
príncipe O
me O
miras O
satisfación O
te O
daré O
Quien O
al O
príncipe O
va O
con O
mentiras O
no O
quiero O
que O
me O
la O
dé O
Laura O
es O
noble O
aunque O
es O
verdad O
que O
es O
pobre O
y O
en O
calidad O
desigual O
a O
quien O
tú O
eres O
